Product Name,Sales,Revenue %,Cumulative %,Class
Mitel 5320 IP Phone VoIP phone,2116.688,0.09214205151061863,70.55257633798469,A
Imation Bio 2GB USB Flash Drive Imation Corp,2098.88,0.0913668472040316,70.64394318518872,A
Laminate Occasional Tables,2096.168,0.09124879048348666,70.73519197567221,A
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2064.228,0.0898584027053875,70.8250503783776,A
Cisco SPA 502G IP Phone,2063.1400000000003,0.08981104071720429,70.9148614190948,A
"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.496,0.08960888164264284,71.00447030073745,A
HTC One Mini,2041.038,0.08884891326975446,71.09331921400721,A
Hon 2111 Invitation Series Straight Table,2040.0540000000003,0.0888060785304417,71.18212529253765,A
"Bevis Traditional Conference Table Top, Plinth Base",2033.496,0.08852060066416824,71.27064589320182,A
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,2032.3500000000001,0.08847071386411497,71.35911660706593,A
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,2027.304,0.08825105523141964,71.44736766229735,A
Jawbone JAMBOX Wireless Bluetooth Speaker,2022.2720000000002,0.08803200603607228,71.53539966833343,A
Jabra SPEAK 410 Multidevice Speakerphone,2018.7020000000002,0.08787659951234611,71.62327626784577,A
Ooma Telo VoIP Home Phone System,2015.84,0.08775201310593032,71.7110282809517,A
Okidata C610n Printer,2011.8999999999999,0.08758050002372272,71.79860878097541,A
Logitech G602 Wireless Gaming Mouse,1999.75,0.08705159546818406,71.8856603764436,A
Adtran 1202752G1,1990.6419999999998,0.08665511294210619,71.97231548938571,A
"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1979.88,0.08618662974649245,72.0585021191322,A
"Global Value Mid-Back Manager's Chair, Gray",1978.925,0.08614505741311472,72.14464717654532,A
Space Solutions Commercial Steel Shelving,1952.43,0.08499169723212732,72.22963887377745,A
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1947.1770000000001,0.08476302763293024,72.31440190141038,A
Harmony Air Purifier,1946.6999999999998,0.08474226323186093,72.39914416464224,A
AT&T 1080 Corded phone,1945.2580000000003,0.08467949118502255,72.48382365582727,A
AT&T CL83451 4-Handset Telephone,1936.306,0.08428979953225034,72.56811345535952,A
Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,1926.936,0.08388191182151805,72.65199536718104,A
Logitech Mobile Speakerphone P710e - speaker phone,1916.716,0.08343702255751763,72.73543238973856,A
Plantronics Audio 995 Wireless Stereo Headset,1913.13,0.08328091953396524,72.81871330927252,A
"O'Sullivan Elevations Bookcase, Cherry Finish",1912.3079999999998,0.08324513685539298,72.90195844612792,A
"Sauder Camden County Collection Libraries, Planked Cherry Finish",1909.8178,0.08313673536368908,72.98509518149162,A
Polycom SoundPoint Pro SE-225 Corded phone,1903.84,0.08287651432236406,73.06797169581398,A
Bestar Classic Bookcase,1897.8102,0.08261402965660382,73.15058572547059,A
Novimex Fabric Task Chair,1890.3799999999999,0.08229058384355334,73.23287630931415,A
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,1890.0,0.08227404197268053,73.31515035128683,A
Multicolor Computer Printout Paper,1887.2999999999997,0.08215650762700526,73.39730685891384,A
Nortel Networks T7316 E Nt8 B27,1876.524,0.08168741499404357,73.47899427390789,A
"Sauder Forest Hills Library, Woodland Oak Finish",1875.0339999999999,0.08162255344772648,73.56061682735562,A
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",1857.2520000000002,0.08084848095335707,73.64146530830898,A
Office Star - Contemporary Task Swivel Chair,1842.268,0.08019620886609853,73.72166151717508,A
"Padded Folding Chairs, Black, 4/Carton",1830.1480000000001,0.07966861024773404,73.80133012742282,A
LG G3,1803.1080000000002,0.07849152554141589,73.87982165296422,A
Logitech Wireless Performance Mouse MX for PC and Mac,1799.82,0.07834839482712691,73.95817004779136,A
Xerox 189,1782.4499999999998,0.07759225720328275,74.03576230499463,A
Belkin 5 Outlet SurgeMaster Power Centers,1776.0479999999998,0.07731357021031497,74.11307587520496,A
Office Star Flex Back Scooter Chair with White Frame,1775.68,0.07729755071431184,74.19037342591926,A
Bevis Steel Folding Chairs,1775.075,0.07727121431463274,74.2676446402339,A
GE 2-Jack Phone Line Splitter,1771.5140000000001,0.07711619957205883,74.34476083980596,A
Global Deluxe Steno Chair,1770.5400000000002,0.07707380014513746,74.4218346399511,A
Tennsco Regal Shelving Units,1764.534,0.07681235152286871,74.49864699147398,A
Honeywell Quietcare HEPA Air Cleaner,1761.7600000000002,0.07669159586549718,74.57533858733947,A
"Global Geo Office Task Chair, Gray",1757.266,0.07649596647680658,74.65183455381629,A
Global Low Back Tilter Chair,1746.9540000000002,0.07604707233880538,74.7278816261551,A
Xerox 1941,1740.5099999999998,0.07576655703379374,74.80364818318888,A
AT&T TR1909W,1738.6619999999998,0.07568611130386489,74.87933429449275,A
Jabra BIZ 2300 Duo QD Duo Corded Headset,1727.0639999999999,0.07518123599233097,74.95451553048508,A
First Data FD10 PIN Pad,1722.2,0.07496950004515895,75.02948503053024,A
Xerox 1908,1712.988,0.07456849027021062,75.10405352080045,A
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1706.5080000000003,0.07428640784059001,75.17833992864104,A
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1706.25,0.07427517678089214,75.25261510542192,A
Kensington Orbit Wireless Mobile Trackball for PC and Mac,1703.7160000000001,0.07416486862091395,75.32677997404284,A
Xerox 1945,1696.986,0.07387190338150859,75.40065187742434,A
Kensington Expert Mouse Optical USB Trackball for PC or Mac,1690.8220000000001,0.0736035768234559,75.4742554542478,A
"Global Leather & Oak Executive Chair, Burgundy",1689.9679999999998,0.07356640114523119,75.54782185539302,A
Hon Comfortask Task/Swivel Chairs,1686.9040000000002,0.07343302142850937,75.62125487682154,A
Staple envelope,1686.812,0.07342901655450856,75.69468389337605,A
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1685.44,0.07336929169440988,75.76805318507046,A
ClearOne Communications CHAT 70 OC Speaker Phone,1685.294,0.07336293613349558,75.84141612120395,A
Polycom CX300 Desktop Phone USB VoIP phone,1679.888,0.07312760625471024,75.91454372745866,A
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",1674.4,0.0728887068143155,75.98743243427298,A
Panasonic KX TS3282W Corded phone,1665.804,0.07251451228267677,76.05994694655566,A
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,1646.918,0.07169238130029791,76.13163932785595,A
Enermax Aurora Lite Keyboard,1641.15,0.07144129311294427,76.20308062096889,A
"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",1636.864,0.07125471822199457,76.27433533919088,A
"Carina 42""Hx23 3/4""W Media Storage Unit",1635.796,0.07120822685859414,76.34554356604947,A
Motorola Moto X,1631.952,0.07104089277534388,76.41658445882481,A
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",1623.248,0.07066199686987816,76.48724645569469,A
Panasonic KX MC6040 Color Laser Multifunction Printer,1619.82,0.07051277178210973,76.5577592274768,A
Plantronics Audio 478 Stereo USB Headset,1619.676,0.07050650328367371,76.62826573076046,A
"Hunt PowerHouse Electric Pencil Sharpener, Blue",1617.9479999999999,0.07043128130244154,76.69869701206291,A
Logitech G600 MMO Gaming Mouse,1615.7979999999998,0.07033768913829272,76.7690347012012,A
AT&T 841000 Phone,1614.6,0.07028553871380422,76.83932023991501,A
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",1589.406,0.06918881267493664,76.90850905258995,A
AT&T 1080 Phone,1589.0840000000003,0.0691747956159339,76.97768384820588,A
Mophie Juice Pack Helium for iPhone,1583.802,0.06894486361080178,77.04662871181668,A
Deflect-o Glass Clear Studded Chair Mats,1579.3719999999998,0.06875202022141608,77.11538073203809,A
Microsoft Sculpt Comfort Mouse,1574.0300000000002,0.06851947634193563,77.18390020838002,A
GBC ProClick Punch Binding System,1573.908,0.06851416553076067,77.25241437391078,A
"Hon Metal Bookcases, Black",1570.0776000000003,0.06834742347236271,77.32076179738314,A
Xerox 1919,1565.8180000000002,0.06816199780612629,77.38892379518927,A
Cameo Buff Policy Envelopes,1555.75,0.06772372529047499,77.45664752047975,A
Luxo Adjustable Task Clamp Lamp,1545.816,0.06729128596086832,77.52393880644061,A
Avaya 5420 Digital phone,1538.8860000000002,0.06698961447363516,77.59092842091425,A
Eureka Sanitaire  Commercial Upright,1524.5320000000002,0.06636476706703417,77.65729318798128,A
Harbour Creations 67200 Series Stacking Chairs,1501.8980000000001,0.06537948100036241,77.72267266898164,A
LG G2,1499.9699999999998,0.06529555277130243,77.78796822175295,A
Microsoft Natural Keyboard Elite,1497.0,0.06516626499105965,77.85313448674401,A
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1489.334,0.0648325545118202,77.91796704125584,A
Hon 4-Shelf Metal Bookcases,1474.308,0.06417845411251782,77.98214549536836,A
"Bush Westfield Collection Bookcases, Fully Assembled",1473.2982,0.06413449626723527,78.04627999163559,A
Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,1473.108,0.06412621662555104,78.11040620826114,A
"Tenex ""The Solids"" Textured Chair Mats",1469.1599999999999,0.06395435529343033,78.17436056355457,A
"Plantronics CS 50-USB - headset - Convertible, Monaural",1468.6920000000002,0.0639339826735133,78.23829454622809,A
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",1465.7440000000001,0.06380565258053156,78.30210019880862,A
"Global Leather Task Chair, Black",1448.839,0.06306975698288703,78.3651699557915,A
"SAFCO Commercial Wire Shelving, 72h",1445.2640000000001,0.06291413280296516,78.42808408859446,A
Nokia Lumia 1020,1439.968,0.0626835913604851,78.49076767995494,A
"Leather Task Chair, Black",1437.484,0.06257545976246386,78.55334313971741,A
"Bush Andora Conference Table, Maple/Graphite Gray Finish",1436.2319999999997,0.06252095865106184,78.61586409836848,A
Xerox 1893,1434.65,0.06245209223074398,78.67831619059922,A
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1431.9440000000002,0.0623342966976339,78.74065048729685,A
"Sauder Facets Collection Library, Sky Alder Finish",1427.683,0.062148810087662675,78.80279929738451,A
"Bush Westfield Collection Bookcases, Medium Cherry Finish",1426.8878,0.06211419404629935,78.86491349143081,A
Fellowes Bankers Box Stor/Drawer Steel Plus,1426.308,0.06208895463384657,78.92700244606466,A
Global Deluxe Office Fabric Chairs,1420.5040000000001,0.06183629932188391,78.98883874538654,A
Logitech Wireless Marathon Mouse M705,1409.718,0.06136677137653082,79.05020551676307,A
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1409.53,0.06135858750357269,79.11156410426665,A
"Belkin 19"" Vented Equipment Shelf, Black",1400.2559999999999,0.06095487879179774,79.17251898305845,A
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,1399.8,0.060935028546750376,79.2334540116052,A
"Global Armless Task Chair, Royal Blue",1396.4419999999998,0.060788850645721655,79.29424286225093,A
Hewlett-Packard Deskjet 6540 Color Inkjet Printer,1396.21,0.06077875139824142,79.35502161364917,A
Avaya IP Phone 1140E VoIP phone,1394.95,0.0607239020369263,79.4157455156861,A
Cisco CP-7937G Unified IP Conference Station Phone,1391.4,0.06056936613798291,79.47631488182408,A
Cisco IP Phone 7961G VoIP phone - Dark gray,1386.6899999999998,0.06036433400163827,79.53667921582571,A
Samsung Rugby III,1385.79,0.0603251558864132,79.59700437171213,A
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",1383.0810000000001,0.060207229759585694,79.65721160147172,A
Cisco SPA525G2 5-Line IP Phone,1379.92,0.06006962751266737,79.71728122898438,A
"Belkin 325VA UPS Surge Protector, 6'",1379.172,0.0600370661457914,79.77731829513017,A
Sauder Camden County Collection Library,1368.262,0.059562140326785085,79.83688043545696,A
Safco Industrial Wire Shelving,1363.058,0.05933560375830581,79.89621603921526,A
Ames Color-File Green Diamond Border X-ray Mailers,1360.476,0.05922320609884895,79.95543924531411,A
Airmail Envelopes,1359.6660000000002,0.05918794579514638,80.01462719110926,B
Plantronics Voyager Pro Legend,1359.534,0.059182199671580026,80.07380939078084,B
DYMO CardScan Personal V9 Business Card Scanner,1343.9160000000002,0.058502328778707376,80.13231171955954,B
Novimex Turbo Task Chair,1341.5220000000002,0.05839811499220865,80.19070983455175,B
Apple iPhone 5C,1339.866,0.05832602726019447,80.24903586181195,B
AT&T 17929 Lendline Telephone,1339.104,0.05829285645597058,80.30732871826791,B
Luxo Professional Combination Clamp-On Lamps,1329.9,0.05789219493093536,80.36522091319884,B
"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1324.8000000000002,0.057670185611326544,80.42289109881017,B
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1322.17,0.057555698452391016,80.48044679726256,B
Xerox 1891,1320.57,0.05748604846976863,80.53793284573233,B
"Hon Metal Bookcases, Putty",1320.228,0.057471160785983105,80.59540400651831,B
Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,1320.1660000000002,0.057468461849156494,80.65287246836746,B
Avery Arch Ring Binders,1318.8700000000001,0.05741204536323237,80.7102845137307,B
Office Star - Ergonomically Designed Knee Chair,1311.876,0.05710758787669431,80.7673921016074,B
Nokia Lumia 925,1310.2959999999998,0.0570388085188547,80.82443091012625,B
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1304.128,0.056770307835845454,80.8812012179621,B
"Hon 30"" x 60"" Table with Locking Drawer",1296.028,0.056417704798819676,80.93761892276092,B
GBC Recycled Regency Composition Covers,1291.248,0.05620962547573533,80.99382854823665,B
Fellowes Recycled Storage Drawers,1287.948,0.05606597238657669,81.04989452062323,B
Star Micronics TSP800 TSP847IIU Receipt Printer,1286.85,0.05601817508600207,81.10591269570922,B
Panasonic KX TS208W Corded phone,1283.538,0.05587399962197377,81.1617866953312,B
Tennsco Industrial Shelving,1281.442,0.05578275814473846,81.21756945347595,B
White Computer Printout Paper by Universal,1279.08,0.055679937357892166,81.27324939083384,B
Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1268.922,0.05523774703071837,81.32848713786456,B
"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",1268.696,0.05522790897067296,81.38371504683523,B
Tyvek Side-Opening Peel & Seel Expanding Envelopes,1266.72,0.055141891242134325,81.43885693807736,B
Bush Somerset Collection Bookcase,1263.9569999999999,0.05502161442839331,81.49387855250576,B
Panasonic KX T7736-B Digital phone,1259.58,0.05483107819468198,81.54870963070044,B
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1247.8439999999998,0.05432019557214685,81.60302982627259,B
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,1243.788,0.05414363286619914,81.65717345913879,B
Hon Valutask Swivel Chairs,1242.054,0.054068149697532146,81.71124160883632,B
"SAFCO Mobile Desk Side File, Wire Frame",1240.04,0.05398047778190621,81.76522208661822,B
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1233.412,0.05369195272889304,81.81891403934712,B
Maxell 4.7GB DVD-R,1231.692,0.05361707899757397,81.8725311183447,B
Xerox 1888,1231.656,0.053615511872964976,81.92614663021766,B
Hon 4060 Series Tables,1231.56,0.053611332874007635,81.97975796309167,B
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,1229.8359999999998,0.05353628501773202,82.0332942481094,B
Case Logic 2.4GHz Wireless Keyboard,1229.7540000000001,0.05353271545612264,82.08682696356553,B
Xerox 1917,1222.75,0.05322782265719318,82.14005478622272,B
Plantronics Voyager Pro HD - Bluetooth Headset,1221.812,0.05318699035488081,82.1932417765776,B
Satellite Sectional Post Binders,1219.821,0.05310031965775509,82.24634209623535,B
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",1217.106,0.052982132343492756,82.29932422857884,B
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,1212.7050000000002,0.05279055136004209,82.35211477993889,B
APC 7 Outlet Network SurgeArrest Surge Protector,1207.2,0.05255091188858198,82.40466569182747,B
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1200.9360000000001,0.052278232206615385,82.45694392403409,B
"Trav-L-File Heavy-Duty Shuttle II, Black",1193.818,0.05196837684642409,82.50891230088051,B
Fellowes Bankers Box Recycled Super Stor/Drawer,1187.56,0.051695958351892314,82.5606082592324,B
"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",1184.232,0.05155108638803778,82.61215934562043,B
SanDisk Cruzer 64 GB USB Flash Drive,1184.032,0.05154238014020998,82.66370172576063,B
GBC Therma-A-Bind 250T Electric Binding System,1180.704,0.051397508176355446,82.71509923393698,B
Boston Heavy-Duty Trimline Electric Pencil Sharpeners,1166.44,0.050776578581276974,82.76587581251826,B
GE 30522EE2,1159.8999999999999,0.05049188427730801,82.81636769679557,B
Logitech K350 2.4Ghz Wireless Keyboard,1154.664,0.05026395470917629,82.86663165150475,B
LG Exalt,1154.326,0.05024924115034731,82.9168808926551,B
Logitech Illuminated - Keyboard,1139.81,0.049617341683005814,82.9664982343381,B
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1135.028,0.049409175297443195,83.01590740963555,B
"File Shuttle II and Handi-File, Black",1125.148,0.04897908665475002,83.0648864962903,B
HTC One,1119.888,0.04875011233687896,83.11363660862717,B
ClearSounds CSC500 Amplified Spirit Phone Corded phone,1119.84,0.04874802283740029,83.16238463146458,B
O'Sullivan 3-Shelf Heavy-Duty Bookcases,1119.1950000000002,0.04871994518815566,83.21110457665273,B
Advantus Rolling Drawer Organizers,1115.9199999999998,0.04857738037997547,83.25968195703271,B
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",1115.64,0.04856519163301656,83.30824714866573,B
Dana Halogen Swing-Arm Architect Lamp,1114.384,0.048510516396658,83.35675766506239,B
"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.0240000000001,0.048451313911428984,83.40520897897382,B
netTALK DUO VoIP Telephone Service,1112.788,0.048441040538992175,83.4536500195128,B
Hypercom P1300 Pinpad,1108.8000000000002,0.04826743795730592,83.50191745747011,B
Xerox 1988,1102.8880000000001,0.048010081271516236,83.54992753874163,B
Ibico Plastic Spiral Binding Combs,1100.48,0.047905258047669555,83.59783279678929,B
Ibico Laser Imprintable Binding System Covers,1100.4,0.047901775548538444,83.64573457233783,B
Xerox 1906,1098.6399999999999,0.047825160567653825,83.69355973290548,B
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1098.504,0.04781924031913092,83.74137897322461,B
Xerox 1934,1097.2079999999999,0.0477628238332068,83.78914179705782,B
Catalog Binders with Expanding Posts,1089.9360000000001,0.04744626466218811,83.83658806172001,B
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",1088.6399999999999,0.047389848176263974,83.88397790989627,B
Global Deluxe High-Back Office Chair in Storm,1087.92,0.04735850568408392,83.93133641558036,B
Maxell LTO Ultrium - 800 GB,1086.012,0.04727544807980673,83.97861186366016,B
RCA Visys Integrated PBX 8-Line Router,1085.2379999999998,0.047241754900713154,84.02585361856087,B
GBC Prestige Therm-A-Bind Covers,1073.903,0.04674832830507277,84.07260194686594,B
Belkin 8 Outlet Surge Protector,1073.676,0.04673844671378822,84.11934039357973,B
Carina Media Storage Towers in Natural & Black,1073.248,0.046719815343436735,84.16606020892317,B
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,1073.1119999999999,0.046713895094913825,84.21277410401808,B
Recycled Steel Personal File for Standard File Folders,1072.626,0.04669273891269229,84.25946684293078,B
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,1072.344,0.0466804631032551,84.30614730603403,B
AT&T 1070 Corded Phone,1070.304,0.04659165937541157,84.35273896540944,B
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1064.624,0.04634440193710214,84.39908336734655,B
Recycled Steel Personal File for Hanging File Folders,1053.032,0.04583978781300302,84.44492315515956,B
"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",1051.7759999999998,0.04578511257664446,84.4907082677362,B
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",1047.7359999999999,0.04560924637052296,84.53631751410671,B
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",1042.08,0.045363033681952866,84.58168054778866,B
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",1042.068,0.0453625113070832,84.62704305909575,B
GBC Twin Loop Wire Binding Elements,1041.664,0.04534492468647105,84.67238798378223,B
Balt Split Level Computer Training Table,1040.625,0.04529969572900565,84.71768767951123,B
Logitech G13 Programmable Gameboard with LCD Display,1039.87,0.045266829643455714,84.76295450915468,B
Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,0.04508965750016005,84.80804416665484,B
Okidata B400 Printer,1029.6000000000001,0.04481976381749835,84.85286393047234,B
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,1023.3520000000001,0.04454778063535797,84.8974117111077,B
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1016.7919999999999,0.04426221570660623,84.9416739268143,B
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",1014.174,0.04414825092254037,84.98582217773685,B
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.782,0.044000592959380934,85.02982277069623,B
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,0.043878574896074364,85.0737013455923,B
WD My Passport Ultra 1TB Portable External Hard Drive,1007.4000000000001,0.043853370308612895,85.11755471590091,B
Bevis Rectangular Conference Tables,1007.262,0.04384736299761171,85.16140207889852,B
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,1007.1520000000002,0.04384257456130643,85.20524465345983,B
"Eldon ""L"" Workstation Diamond Chairmat",1002.9360000000001,0.04365904685709647,85.24890370031693,B
Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.3639999999999,0.04363414698830896,85.29253784730524,B
Nortel Business Series Terminal T7208 Digital phone,1000.7280000000001,0.04356292988107759,85.33610077718632,B
Home/Office Personal File Carts,980.232,0.04267071360368496,85.37877149079,B
Xerox 1909,970.784,0.04225943045629983,85.4210309212463,B
Global Italian Leather Office Chair,969.2519999999998,0.042192740597938906,85.46322366184424,B
Hon Every-Day Chair Series Swivel Task Chairs,967.84,0.04213127448827467,85.50535493633251,B
Xerox 1885,960.8,0.04182481456473621,85.54717975089724,B
Xerox 1914,956.3040000000001,0.041629098113567346,85.5888088490108,B
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",953.82,0.041520966515546105,85.63032981552635,B
Belkin Premiere Surge Master II 8-outlet surge protector,952.1679999999999,0.0414490529084885,85.67177886843484,B
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",949.026,0.04131227775511381,85.71309114618995,B
Eureka The Boss Cordless Rechargeable Stick Vac,948.228,0.0412775398262809,85.75436868601624,B
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",939.092,0.040879838425507145,85.79524852444175,B
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,937.848,0.04082568556401825,85.83607421000576,B
Steel Personal Filing/Posting Tote,937.4639999999999,0.04080896956818888,85.87688317957395,B
"Sauder Mission Library with Doors, Fruitwood Finish",935.1971999999998,0.04071029295530862,85.91759347252926,B
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",929.48,0.04046141615490323,85.95805488868416,B
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,927.768,0.04038689067349729,85.99844177935766,B
Novimex High-Tech Fabric Mesh Task Chair,922.74,0.04016801560310647,86.03860979496076,B
Riverside Furniture Stanwyck Manor Table Series,917.9200000000001,0.03995819503045657,86.07856798999121,B
Ativa MDM8000 8-Sheet Micro-Cut Shredder,917.8979999999999,0.039957237343195506,86.11852522733442,B
Cisco SPA508G,910.6619999999999,0.03964224529678581,86.1581674726312,B
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",909.9780000000001,0.03961246992921476,86.19777994256042,B
Plantronics Cordless Phone Headset with In-line Volume - M214C,908.7,0.03955683700559513,86.23733677956601,B
LG Electronics Tone+ HBS-730 Bluetooth Headset,904.552,0.03937626942564663,86.27671304899165,B
"Global Stack Chair without Arms, Black",901.506,0.039243673271229275,86.31595672226288,B
Vinyl Sectional Post Binders,901.0300000000002,0.03922295240139913,86.35517967466429,B
Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,0.03916723241530122,86.39434690707958,B
Eldon Portable Mobile Manager,899.3040000000001,0.03914781748264524,86.43349472456222,B
Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,888.966,0.03869779153242641,86.47219251609465,B
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,884.0000000000001,0.03848161539886222,86.51067413149352,B
Cisco Small Business SPA 502G VoIP phone,882.102,0.03839899310697642,86.5490731246005,B
"Safco Chair Connectors, 6/Carton",881.1919999999999,0.03835937967935994,86.58743250427986,B
Xerox 1883,881.092,0.038355026555446044,86.62578753083531,B
Xerox 1960,879.832,0.038300177194130924,86.66408770802944,B
"Boston School Pro Electric Pencil Sharpener, 1670",873.6360000000001,0.038030457636425784,86.70211816566587,B
"Eldon Base for stackable storage shelf, platinum",872.256,0.037970384526413985,86.74008855019228,B
Fellowes Superior 10 Outlet Split Surge Protector,867.768,0.03777501632515822,86.77786356651744,B
Executive Impressions Supervisor Wall Clock,867.26,0.03775290245567561,86.81561646897312,B
Xerox 1913,865.4879999999999,0.037675765099921335,86.85329223407304,B
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,858.8820000000001,0.03738819773416921,86.89068043180721,B
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",858.8580000000001,0.03738715298442987,86.92806758479165,B
Green Bar Computer Printout Paper,857.376,0.03732263968802589,86.96539022447968,B
"Hon Metal Bookcases, Gray",851.76,0.03707816824902136,87.0024683927287,B
"Belkin 19"" Center-Weighted Shelf, Gray",849.3119999999999,0.03697160377560912,87.03943999650431,B
Panasonic Kx-TS550,846.216,0.036836831059234826,87.07627682756355,B
Plantronics 81402,844.672,0.036769618826004234,87.11304644638955,B
GBC VeloBinder Manual Binding System,842.166,0.036660529540721944,87.14970697593027,B
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",834.6,0.03633117218539639,87.18603814811567,B
Motorola HK250 Universal Bluetooth Headset,832.2379999999999,0.0362283513985501,87.22226649951422,B
Xerox 1916,831.98,0.03621712033885224,87.25848361985307,B
Balt Solid Wood Rectangular Table,828.0965,0.036048066771656,87.29453168662472,B
Safco Industrial Shelving,827.1199999999999,0.036005558516636775,87.33053724514136,B
"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,0.03592084672527232,87.36645809186663,B
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.2520000000001,0.03583717968364719,87.40229527155029,B
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",822.7379999999999,0.03581480462672975,87.43811007617701,B
Global Chrome Stack Chair,815.864,0.035515570888888376,87.4736256470659,B
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,812.1599999999999,0.035354331179117564,87.50897997824502,B
Grandstream GXP1160 VoIP phone,803.692,0.03498570864608865,87.54396568689111,B
"Global Stack Chair with Arms, Black",803.464,0.03497578352356497,87.57894147041468,B
